,STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYSunrise,DAILYSunset
5995,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/10/2016 20:51,FM-15,BKN:07 70 OVC:08 130,7,-RA:02 |RA:61 |,79,26.1,75,23.6,73,22.8,82,0,0,,28.86,,,30.13,T,30.14,528,1.5
5996,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/10/2016 21:51,FM-15,SCT:04 75 OVC:08 150,10,0,78,25.6,75,23.8,74,23.3,87,3,130,,28.86,3,,30.14,0.01,30.14,528,2.5
5997,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/10/2016 22:00,FM-12,74,,0,78,25.6,75,23.8,74,23.3,87,3,130,,28.89,3,-0.01,30.14,,,528,0
5998,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/10/2016 22:51,FM-15,SCT:04 75 OVC:08 160,10,0,76,24.4,74,23.1,73,22.8,91,5,160,,28.87,,,30.14,0,30.15,528,3.5
5999,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/11/2016 5:51,FM-15,FEW:02 55 BKN:07 85 BKN:07 220,10,0,73,22.8,71,21.5,70,21.1,90,3,180,,28.86,,,30.13,0,30.14,528,3.5
6000,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/11/2016 6:51,FM-15,FEW:02 60 BKN:07 85 BKN:07 200,10,0,75,23.9,71,21.8,70,21.1,84,0,0,,28.86,3,,30.14,0,30.14,528,3.5
6001,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/11/2016 7:00,FM-12,57,,0,75,23.9,71,21.8,70,21.1,84,0,0,,28.89,3,-0.01,30.14,,,528,2.5
6002,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/11/2016 7:51,FM-15,FEW:02 22 SCT:04 85 BKN:07 120,10,0,78,25.6,72,22.4,70,21.1,76,6,250,,28.87,,,30.14,0,30.15,528,3.5
6003,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/11/2016 8:51,FM-15,BKN:07 110,10,0,81,27.2,74,23.1,70,21.1,69,8,230,,28.86,,,30.13,0,30.14,528,3.5
6004,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/11/2016 9:51,FM-15,SCT:04 35 BKN:07 110,10,0,83,28.3,75,23.9,71,21.7,67,0,0,,28.85,8,,30.12,0,30.13,528,3.5
6005,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/11/2016 10:00,FM-12,41,,0,83,28.3,75,23.9,71,21.7,67,0,0,,28.88,8,0.01,30.12,,,528,2.5
6006,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/11/2016 10:51,FM-15,FEW:02 25 SCT:04 34 SCT:04 110,10,0,86,30,77,25,72,22.2,63,8,170,,28.85,,,30.12,0,30.13,528,4
6007,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/11/2016 11:51,FM-15,BKN:07 36,10,0,88,31.1,78,25.4,71,21.7,57,11,200,,28.82,,,30.09,0,30.1,528,3.5
6008,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/11/2016 12:51,FM-15,SCT:04 35 BKN:07 110 BKN:07 220,10,0,88,31.1,77,25.2,70,21.1,55,9,210,,28.8,8,,30.07,0,30.08,528,3.5
6009,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/11/2016 13:00,FM-12,41,,0,88,31.1,77,25.2,70,21.1,55,9,210,,28.83,8,0.05,30.07,,,528,2.5
6010,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/11/2016 13:51,FM-15,SCT:04 37 BKN:07 110 BKN:07 220,10,0,89,31.7,78,25.6,70,21.1,53,11,200,,28.77,,,30.04,0,30.05,528,3.5
6011,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/11/2016 14:51,FM-15,SCT:04 39 BKN:07 65 BKN:07 120,10,0,90,32.2,79,26,70,21.1,52,9,200,,28.75,,,30.02,0,30.03,528,3.5
6012,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/11/2016 15:51,FM-15,SCT:04 44 BKN:07 65 BKN:07 130,10,0,89,31.7,78,25.6,70,21.1,53,10,200,,28.73,6,,30,0,30.01,528,3.5
6013,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/11/2016 16:00,FM-12,41,,0,89,31.7,78,25.6,70,21.1,53,10,200,,28.77,6,0.06,30,,,528,2.5
6014,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/11/2016 16:29,FM-16,SCT:04 49 BKN:07 75 BKN:07 110,10,|TS:90 TS:91 |,89,31.7,78,25.5,69,20.6,52,9,240,,28.73,,,,,30.01,528,3.5
6015,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/11/2016 16:51,FM-15,SCT:04 47 BKN:07 70 BKN:07 100,10,|TS:90 TS:91 |,88,31.1,77,25.1,69,20.6,54,7,240,,28.75,,,30.02,0,30.03,528,3.5
6016,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/11/2016 17:27,FM-16,FEW:02 39 BKN:07 75 BKN:07 100,10,-RA:02 |RA:61 |,78,25.6,74,23.1,72,22.2,82,3,250,,28.74,,,,0.02,30.02,528,1.5
6017,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/11/2016 17:51,FM-15,FEW:02 36 BKN:07 90 BKN:07 200,10,0,80,26.7,74,23.2,71,21.7,74,0,0,,28.73,,,30.01,0.02,30.01,528,3.5
6018,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/11/2016 18:51,FM-15,FEW:02 65 BKN:07 130 BKN:07 200,10,0,80,26.7,75,23.8,73,22.8,79,0,0,,28.74,1,,30.01,0,30.02,528,3.5
6019,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/11/2016 19:00,FM-12,57,,0,80,26.7,75,23.8,73,22.8,79,0,0,,28.77,1,0,30.01,,,529,2.5
6020,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/11/2016 19:51,FM-15,FEW:02 80 BKN:07 150 BKN:07 220,10,0,79,26.1,75,23.6,73,22.8,82,0,0,,28.74,,,30.01,0,30.02,529,2.5
6021,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/11/2016 20:51,FM-15,FEW:02 80 BKN:07 150 OVC:08 220,10,0,79,26.1,74,23.3,72,22.2,79,3,190,,28.73,,,30,0,30.01,529,2.5
6022,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/11/2016 21:51,FM-15,FEW:02 47 SCT:04 90 BKN:07 150,10,0,79,26.1,74,23.3,72,22.2,79,0,0,,28.74,3,,30.01,0,30.02,529,2.5
6023,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/11/2016 22:00,FM-12,41,,0,79,26.1,74,23.3,72,22.2,79,0,0,,28.77,3,0,30.01,,,529,2.5
6024,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/11/2016 22:51,FM-15,SCT:04 45 OVC:08 100,10,|TS:90 TS:91 |,79,26.1,74,23.3,72,22.2,79,0,0,,28.73,,,29.99,0,30.01,529,3.5
6025,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 5:51,FM-15,FEW:02 55 BKN:07 120 BKN:07 250,10,0,77,25,73,22.6,71,21.7,82,7,190,,28.71,,,29.98,0,29.99,529,3.5
6026,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 6:51,FM-15,FEW:02 55 SCT:04 120 BKN:07 250,10,0,79,26.1,73,23,71,21.7,77,5,230,,28.73,3,,30,0,30.01,529,3.5
6027,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 7:00,FM-12,57,,0,79,26.1,73,23,71,21.7,77,5,230,,28.77,3,-0.03,30,,,529,2.5
6028,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 7:51,FM-15,FEW:02 50 SCT:04 130 BKN:07 250,10,0,81,27.2,74,23.4,71,21.7,72,10,220,,28.74,,,30.01,0,30.02,529,3.5
6029,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 8:51,FM-15,FEW:02 34 SCT:04 50 SCT:04 130,10,0,81,27.2,74,23.4,71,21.7,72,6,230,,28.74,,,30.01,0,30.02,529,4
6030,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 9:39,FM-16,BKN:07 22 BKN:07 110 BKN:07 250,10,0,83,28.3,75,23.9,71,21.7,67,11,230,,28.72,,,,,30,529,3.5
6031,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 9:51,FM-15,BKN:07 22 BKN:07 110 BKN:07 250,10,0,84,28.9,76,24.4,72,22.2,67,8,260,,28.72,8,,29.99,0,30,529,3.5
6032,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 10:00,FM-12,26,,0,84,28.9,76,24.4,72,22.2,67,8,260,,28.75,8,0.01,29.99,,,529,2
6033,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 10:13,FM-16,SCT:04 22 BKN:07 40 BKN:07 110,10,0,84,28.9,75,24.2,71,21.7,65,8,VRB,,28.72,,,,,30,529,3.5
6034,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 10:51,FM-15,SCT:04 28 BKN:07 38 BKN:07 70,10,-RA:02 |RA:61 |,81,27.2,75,24,73,22.8,77,6,230,,28.72,,,29.99,0.06,30,529,1.5
6035,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 11:51,FM-15,SCT:04 35 SCT:04 60 SCT:04 220,10,0,81,27.2,76,24.3,74,23.3,79,8,200,,28.7,,,29.97,0.02,29.98,529,4
6036,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 12:51,FM-15,SCT:04 40 SCT:04 60 SCT:04 250,10,0,86,30,77,24.7,71,21.7,61,11,230,,28.68,8,,29.94,0,29.96,529,4
6037,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 13:00,FM-12,41,,0,86,30,77,24.7,71,21.7,61,11,230,,28.72,8,0.04,29.94,,,529,2.5
6038,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 13:51,FM-15,SCT:04 40 BKN:07 75,10,0,87,30.6,77,25.2,72,22.2,61,13,230,,28.67,,,29.94,0,29.95,529,3.5
6039,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 14:33,FM-16,SCT:04 35 SCT:04 75 SCT:04 250,10,|TS:90 TS:91 |,89,31.7,78,25.6,70,21.1,53,11,210,,28.65,,,,,29.93,529,4
6040,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 14:51,FM-15,SCT:04 35 BKN:07 75 BKN:07 250,10,|TS:90 TS:91 |,90,32.2,79,26.1,71,21.7,54,9,210,,28.66,,,29.93,0,29.94,529,3.5
6041,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 15:16,FM-16,BKN:07 36 OVC:08 80,1.5,RA:02 |RA:62 TS:90 TS:92 |,85,29.4,76,24.7,72,22.2,65,14,280,17,28.66,,,,T,29.94,529,1.5
6042,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 15:51,FM-15,FEW:02 14 SCT:04 39,4,|TS:92 |,76,24.4,73,22.8,72,22.2,88,5,270,21,28.66,6,,29.93,0.73s,29.94,529,4
6043,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 16:00,FM-12,15,,0,76,24.4,73,22.8,72,22.2,88,5,270,,28.7,6,0.01,29.93,,,529,2.5
6044,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 16:09,FM-16,FEW:02 14 SCT:04 46 BKN:07 80,10,|RA:61 |,79,26.1,75,23.6,73,22.8,82,0,0,,28.66,,,,0.01,29.94,529,3.5
6045,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 16:51,FM-15,FEW:02 46 SCT:04 95 BKN:07 240,10,0,81,27.2,76,24.3,74,23.3,79,8,180,,28.65,,,29.92,T,29.93,529,3.5
6046,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 17:51,FM-15,FEW:02 45 FEW:02 95 SCT:04 250,10,0,84,28.9,77,24.9,74,23.3,72,5,200,,28.65,,,29.92,0,29.93,529,4
6047,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 18:26,FM-16,SCT:04 45 SCT:04 90 BKN:07 250,10,|TS:90 TS:91 |,83,28.3,77,24.7,74,23.3,74,5,150,,28.65,,,,,29.93,529,3.5
6048,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 18:51,FM-15,SCT:04 45 BKN:07 100 BKN:07 250,10,|TS:90 TS:91 |,82,27.8,77,24.9,75,23.9,79,0,0,,28.66,3,,29.93,0,29.94,529,3.5
6049,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 19:00,FM-12,41,,||TS:95,82,27.8,77,24.9,75,23.9,79,0,0,,28.7,4,0,29.93,,,530,2.5
6050,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 19:01,FM-16,FEW:02 10 SCT:04 45 BKN:07 100,10,0,81,27.2,77,25.1,76,24.4,85,8,310,,28.65,,,,,29.93,530,3.5
6051,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 19:51,FM-15,FEW:02 45 BKN:07 110 BKN:07 250,10,0,80,26.7,76,24.5,75,23.9,85,3,200,,28.66,,,29.93,0,29.94,530,3.5
6052,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 20:51,FM-15,FEW:02 60 BKN:07 100,10,0,80,26.7,76,24.5,75,23.9,85,0,0,,28.67,,,29.94,0,29.95,530,3.5
6053,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 21:51,FM-15,FEW:02 100 SCT:04 250,9,0,79,26.1,76,24.4,75,23.9,88,0,0,,28.67,3,,29.94,0,29.95,530,4
6054,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 22:00,FM-12,CLR,,0,79,26.1,76,24.4,75,23.9,88,0,0,,28.71,3,-0.01,29.94,,,530,5
6055,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/12/2016 22:51,FM-15,FEW:02 100 FEW:02 250,10,0,78,25.6,75,23.8,74,23.3,87,3,240,,28.68,,,29.95,0,29.96,530,4.5
6056,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 5:51,FM-15,FEW:02 100 FEW:02 250,10,0,76,24.4,72,22.4,71,21.7,85,5,180,,28.67,,,29.94,0,29.95,530,4.5
6057,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 6:51,FM-15,SCT:04 75 BKN:07 120 BKN:07 250,10,0,78,25.6,73,22.7,71,21.7,79,5,190,,28.67,1,,29.94,0,29.95,530,3.5
6058,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 7:00,FM-12,74,,0,78,25.6,73,22.7,71,21.7,79,5,190,,28.71,1,-0.02,29.94,,,530,0
6059,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 7:51,FM-15,FEW:02 65 BKN:07 100 BKN:07 150,10,0,80,26.7,74,23.2,71,21.7,74,6,240,,28.67,,,29.94,0,29.95,530,2.5
6060,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 8:03,FM-16,FEW:02 55 BKN:07 75 BKN:07 110,10,|TS:90 TS:91 |,80,26.7,74,23.2,71,21.7,74,6,210,,28.68,,,,,29.96,530,3.5
6061,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 8:51,FM-15,SCT:04 38 SCT:04 55 BKN:07 90,10,-RA:02 |RA:61 TS:90 TS:92 |,77,25,73,22.6,71,21.7,82,5,220,,28.68,,,29.95,0.23,29.96,530,1.5
6062,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 9:04,FM-16,FEW:02 38 BKN:07 48 BKN:07 100,10,0,78,25.6,74,23.1,72,22.2,82,8,190,,28.68,,,,T,29.96,530,3.5
6063,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 9:51,FM-15,FEW:02 45 BKN:07 65 BKN:07 90,10,0,79,26.1,75,24,74,23.3,85,5,220,,28.68,1,,29.95,T,29.96,530,3.5
6064,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 10:00,FM-12,41,,0,79,26.1,75,24,74,23.3,85,5,220,,28.72,1,-0.01,29.95,,,530,2.5
6065,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 10:51,FM-15,SCT:04 35 BKN:07 85 BKN:07 250,10,0,84,28.9,76,24.7,73,22.8,70,9,VRB,,28.67,,,29.94,0,29.95,530,3.5
6066,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 11:51,FM-15,FEW:02 27 SCT:04 34 BKN:07 90,10,0,87,30.6,77,25,71,21.7,59,15,210,,28.65,,,29.92,0,29.93,530,3.5
6067,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 12:51,FM-15,SCT:04 32 BKN:07 43 BKN:07 90,10,0,88,31.1,78,25.4,71,21.7,57,10,230,,28.64,8,,29.91,0,29.92,530,3.5
6068,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 12:56,FM-16,SCT:04 35 BKN:07 43 BKN:07 90,10,|TS:90 TS:91 |,88,31.1,78,25.4,71,21.7,57,9,230,,28.64,,,,,29.92,530,3.5
6069,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 13:00,FM-12,26,,0,88,31.1,78,25.4,71,21.7,57,10,230,,28.68,8,0.04,29.91,,,530,2
6070,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 13:51,FM-15,SCT:04 40 SCT:04 100 SCT:04 250,10,0,82,27.8,76,24.2,73,22.8,74,6,180,,28.63,,,29.89,0,29.91,530,4
6071,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 13:55,FM-16,SCT:04 40 SCT:04 100 SCT:04 250,10,|TS:90 TS:91 |,83,28.3,76,24.4,73,22.8,72,7,190,,28.63,,,,,29.91,530,4
6072,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 14:45,FM-16,SCT:04 35 SCT:04 90 SCT:04 250,10,0,82,28,75,23.9,72,22,70,5,230,,28.62,,,,T,29.9,530,4
6073,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 14:51,FM-15,SCT:04 38 SCT:04 90 SCT:04 250,10,0,83,28.3,76,24.4,73,22.8,72,6,260,,28.62,,,29.89,T,29.9,530,4
6074,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 15:51,FM-15,SCT:04 40 SCT:04 95 SCT:04 250,10,-RA:02 |RA:61 |,88,31.1,77,25.2,70,21.1,55,13,240,18,28.61,8,,29.88,T,29.89,530,2
6075,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 16:00,FM-12,41,,||RA:61,88,31.1,77,25.2,70,21.1,55,13,240,,28.65,8,0.01,29.88,,,530,2.5
6076,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 16:51,FM-15,SCT:04 45 SCT:04 75 SCT:04 250,10,0,89,31.7,78,25.6,70,21.1,53,10,220,,28.62,,,29.88,T,29.9,530,4
6077,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 17:51,FM-15,FEW:02 55 SCT:04 100 SCT:04 250,10,0,88,31.1,77,25.2,70,21.1,55,9,210,,28.61,,,29.88,0,29.89,530,4
6078,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 18:51,FM-15,BKN:07 45 BKN:07 85 BKN:07 250,9,-RA:02 |RA:61 |,82,27.8,76,24.2,73,22.8,74,7,240,,28.62,3,,29.89,0.01,29.9,530,1.5
6079,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 19:00,FM-12,41,,||RA:61,82,27.8,76,24.2,73,22.8,74,7,240,,28.66,3,0,29.89,,,531,2.5
6080,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 19:29,FM-16,BKN:07 40 BKN:07 100 BKN:07 250,9,-RA:02 |RA:61 |,78,25.6,73,22.7,71,21.7,79,11,300,,28.64,,,,0.02,29.92,531,1.5
6081,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 19:51,FM-15,BKN:07 40 BKN:07 85 BKN:07 250,10,0,77,25,73,22.6,71,21.7,82,5,260,,28.65,,,29.93,0.02,29.93,531,3.5
6082,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 20:51,FM-15,FEW:02 65 BKN:07 85,10,0,76,24.4,72,22.4,71,21.7,85,6,270,,28.68,,,29.96,0,29.96,531,3.5
6083,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 21:51,FM-15,BKN:07 90 BKN:07 130 BKN:07 250,10,0,76,24.4,72,22.4,71,21.7,85,5,240,,28.7,1,,29.97,0,29.98,531,3.5
6084,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 22:00,FM-12,CLR,,0,76,24.4,72,22.4,71,21.7,85,5,240,,28.74,1,-0.08,29.97,,,531,5
6085,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/13/2016 22:51,FM-15,OVC:08 60,10,0,76,24.4,72,22.4,71,21.7,85,6,230,,28.7,,,29.97,0,29.98,531,3
6086,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/14/2016 5:51,FM-15,FEW:02 35 BKN:07 65 BKN:07 250,10,0,76,24.4,71,21.7,69,20.6,79,6,230,,28.74,,,30.01,0,30.02,531,3.5
6087,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/14/2016 6:51,FM-15,FEW:02 33 BKN:07 70 OVC:08 250,10,0,76,24.4,72,22,70,21.1,82,8,250,,28.75,,,30.02,0,30.03,531,3.5
6088,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/14/2016 7:00,FM-12,26,,0,76,24.4,72,22,70,21.1,82,8,250,,28.78,,,30.02,,,531,2
6089,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/14/2016 8:00,FM-16,BKN:07 18 BKN:07 70 OVC:08 250,10,0,77,25,72,22.2,70,21.1,79,9,240,,28.76,,,,,30.04,531,3.5
6090,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/14/2016 8:51,FM-15,SCT:04 18 BKN:07 29 OVC:08 70,10,0,78,25.6,72,22.4,70,21.1,76,10,270,,28.77,,,30.05,0,30.05,531,3.5
6091,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/14/2016 9:51,FM-15,BKN:07 21 BKN:07 60 OVC:08 130,10,0,79,26.1,73,22.6,70,21.1,74,9,270,,28.79,,,30.06,0,30.07,531,3.5
6092,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/14/2016 10:00,FM-12,26,,0,79,26.1,73,22.7,70,21.1,74,9,270,,28.82,,,30.06,,,531,2
6093,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/14/2016 10:40,FM-16,SCT:04 22 BKN:07 41 OVC:08 70,10,0,80,26.7,73,22.9,70,21.1,71,8,250,,28.79,,,,,30.07,531,2.5
6094,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/14/2016 10:51,FM-15,SCT:04 24 BKN:07 45 OVC:08 70,10,0,80,26.7,73,22.9,70,21.1,71,9,220,,28.79,,,30.07,0,30.07,531,3.5
6095,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/14/2016 11:51,FM-15,SCT:04 21 BKN:07 30 OVC:08 48,2,RA:02 |RA:62 |,78,25.6,73,22.8,71,21.7,79,13,210,,28.8,,,30.08,0.08,30.08,531,1.5
6096,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/14/2016 12:23,FM-16,SCT:04 22 BKN:07 37 OVC:08 55,4,-RA:02 BR:1 |RA:61 |,76,24.4,73,22.8,72,22.2,88,7,250,,28.8,,,,0.25,30.08,531,0.5
6097,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/14/2016 12:51,FM-15,SCT:04 10 BKN:07 32 OVC:08 60,10,0,77,25,73,22.9,72,22.2,85,11,290,,28.8,,,30.08,0.17,30.08,531,3.5
6098,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/14/2016 13:00,FM-12,15,,0,77,25,73,22.9,72,22.2,85,11,290,,28.83,,,30.08,,,531,2.5
6099,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/14/2016 13:19,FM-16,BKN:07 12 OVC:08 50,9,-RA:02 |RA:61 |,76,24.4,72,22.4,71,21.7,85,5,260,,28.81,,,,T,30.09,531,1.5
6100,WBAN:94823,PITTSBURGH ASOS PA US,366.7,40.4846,-80.2144,8/14/2016 13:27,FM-16,FEW:02 9 BKN:07 14 OVC:08 50,7,-RA:02 |RA:61 TS:90 TS:92 |,76,24.4,72,22.4,71,21.7,85,6,250,,28.81,,,,T,30.09,531,1.5
