STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,REPORTTPYE,HOURLYSKYCONDITIONS,HOURLYVISIBILITY,HOURLYPRSENTWEATHERTYPE,HOURLYDRYBULBTEMPF,HOURLYDRYBULBTEMPC,HOURLYWETBULBTEMPF,HOURLYWETBULBTEMPC,HOURLYDewPointTempF,HOURLYDewPointTempC,HOURLYRelativeHumidity,HOURLYWindSpeed,HOURLYWindDirection,HOURLYWindGustSpeed,HOURLYStationPressure,HOURLYPressureTendency,HOURLYPressureChange,HOURLYSeaLevelPressure,HOURLYPrecip,HOURLYAltimeterSetting,DAILYSunrise,DAILYSunset
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/26/2016 20:52,FM-15,CLR:00,10,,73,22.8,64,17.9,56,13.3,55,7,200,,29.03,,,29.83,0,29.85,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/26/2016 21:52,FM-15,CLR:00,10,,71,21.7,64,17.6,58,14.4,63,6,200,,29.04,3,,29.84,0,29.86,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/26/2016 22:00,FM-12,,,,71,21.7,64,17.6,58,14.4,63,6,200,,29.09,3,-0.02,29.84,,,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/26/2016 22:52,FM-15,CLR:00,10,,70,21.1,63,17.2,58,14.4,66,7,200,,29.04,,,29.83,0,29.86,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/26/2016 23:52,FM-15,FEW:02 250,10,,69,20.6,63,17,58,14.4,68,7,200,,29.04,,,29.84,0,29.86,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/26/2016 23:59,SOD,,,,,,,,,,,,,,,,,,,,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 0:52,FM-15,FEW:02 250,10,,68,20,62,16.7,58,14.4,70,6,200,,29.04,6,,29.83,0,29.86,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 1:00,FM-12,,,,68,20,62,16.7,58,14.4,70,6,200,,29.09,6,0.01,29.83,,,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 1:52,FM-15,FEW:02 250,10,,69,20.6,63,17.2,59,15,70,7,220,,29.03,,,29.83,0,29.85,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 2:52,FM-15,FEW:02 250,10,,66,18.9,61,16.1,58,14.4,75,7,190,,29.03,,,29.83,0,29.85,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 3:52,FM-15,FEW:02 250,10,,66,18.9,62,16.4,59,15,78,7,210,,29.04,5,,29.83,0,29.86,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 4:00,FM-12,,,,66,18.9,62,16.4,59,15,78,7,210,,29.09,5,0,29.83,,,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 4:52,FM-15,SCT:04 250,10,,65,18.3,61,16.2,59,15,81,6,210,,29.03,,,29.83,0,29.85,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 5:52,FM-15,BKN:07 250,10,,64,17.8,60,15.7,58,14.4,81,5,210,,29.05,,,29.85,0,29.87,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 6:52,FM-15,BKN:07 250,10,,68,20,63,17.2,60,15.6,76,7,220,,29.07,3,,29.87,0,29.89,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 7:00,FM-12,,,,68,20,63,17.2,60,15.6,76,7,220,,29.12,3,-0.04,29.87,,,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 7:52,FM-15,BKN:07 250,10,,69,20.6,63,17.5,60,15.6,73,5,250,,29.08,,,29.87,0,29.9,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 8:52,FM-15,BKN:07 250,10,,70,21.1,64,17.7,60,15.6,71,6,220,,29.08,,,29.88,0,29.9,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 9:52,FM-15,BKN:07 250,10,,77,25,68,20,61,16.1,58,7,VRB,,29.07,8,,29.87,0,29.89,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 10:00,FM-12,,,,77,25,68,20,61,16.1,58,7,,,29.12,7,,29.87,,,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 10:52,FM-15,FEW:02 45 SCT:04 250,10,,81,27.2,70,21.3,59,15,47,10,230,,29.06,,,29.86,0,29.88,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 11:52,FM-15,SCT:04 47 SCT:04 250,10,,83,28.3,72,22.2,58,14.4,43,11,210,17,29.05,,,29.84,0,29.87,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 12:52,FM-15,SCT:04 50 SCT:04 250,10,,85,29.4,74,23.2,56,13.3,37,14,200,20,29.02,8,,29.81,0,29.84,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 13:00,FM-12,57,,,85,29.4,74,23.2,56,13.3,37,14,200,,29.07,8,0.05,29.81,,,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 13:52,FM-15,SCT:04 60 BKN:07 250,10,,86,30,75,23.7,56,13.3,36,11,200,21,29.01,,,29.81,0,29.83,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 14:52,FM-15,BKN:07 65,10,,84,28.9,73,22.7,57,13.9,40,9,220,26,29.01,,,29.8,0,29.83,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 15:52,FM-15,SCT:04 65 BKN:07 250,10,,85,29.4,74,23.2,57,13.9,39,13,220,18,29,8,,29.78,0,29.81,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 16:00,FM-12,57,,,85,29.4,74,23.2,57,13.9,39,13,220,,29.04,8,0.03,29.78,,,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 16:52,FM-15,FEW:02 60 SCT:04 250,10,,83,28.3,72,22.2,56,13.3,40,11,220,20,29,,,29.78,0,29.81,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 17:52,FM-15,FEW:02 60 SCT:04 90 BKN:07 250,10,,82,27.8,71,21.7,57,13.9,42,14,200,,28.98,,,29.78,0,29.8,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 18:52,FM-15,FEW:02 90 OVC:08 250,10,,79,26.1,69,20.3,57,13.9,47,9,210,,28.98,5,,29.78,0,29.8,536,1907
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 19:00,FM-12,,,,79,26.1,69,20.3,57,13.9,47,9,210,,29.03,5,0.01,29.78,,,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 19:52,FM-15,FEW:02 100 OVC:08 250,10,,76,24.4,66,19,56,13.3,50,6,200,,29.01,,,29.81,0,29.83,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 20:52,FM-15,FEW:02 100 OVC:08 250,10,,73,22.8,64,18,57,13.9,57,7,210,,29.04,,,29.84,0,29.86,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 21:52,FM-15,OVC:08 250,10,,75,23.9,66,18.6,56,13.3,52,7,200,,29.04,1,,29.84,0,29.86,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 22:00,FM-12,,,,75,23.9,66,18.6,56,13.3,52,7,200,,29.09,1,-0.06,29.84,,,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 22:52,FM-15,BKN:07 250,10,,71,21.7,63,17.4,57,13.9,61,6,210,,29.05,,,29.84,0,29.87,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 23:52,FM-15,FEW:02 80 BKN:07 250,10,,71,21.7,63,17.4,57,13.9,61,5,240,,29.04,,,29.83,0,29.86,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/27/2016 23:59,SOD,,,,,,,,,,,,,,,,,,,,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 0:52,FM-15,FEW:02 75 BKN:07 250,10,,69,20.6,63,17,58,14.4,68,8,170,,29.05,3,,29.85,0,29.87,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 1:00,FM-12,74,,,69,20.6,63,17,58,14.4,68,8,170,,29.1,3,-0.01,29.85,,,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 1:52,FM-15,FEW:02 75 BKN:07 250,10,,69,20.6,63,17.4,60,15.6,73,6,190,,29.04,,,29.83,0,29.86,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 2:52,FM-15,BKN:07 250,10,,67,19.4,63,17,60,15.6,79,3,200,,29.04,,,29.84,0,29.86,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 3:52,FM-15,OVC:08 250,10,,67,19.4,63,17.3,61,16.1,81,6,160,,29.05,5,,29.84,0,29.87,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 4:00,FM-12,,,,67,19.4,63,17.3,61,16.1,81,6,160,,29.1,5,0.01,29.84,,,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 4:52,FM-15,OVC:08 160,10,,66,18.9,63,17,61,16.1,84,6,170,,29.06,,,29.86,0,29.88,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 5:52,FM-15,SCT:04 85 BKN:07 140 OVC:08 250,10,,67,19.4,63,17.3,61,16.1,81,8,210,,29.08,,,29.88,T,29.9,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 6:52,FM-15,SCT:04 70 BKN:07 130 BKN:07 250,10,,67,19.4,64,17.6,62,16.7,84,3,270,,29.11,3,,29.91,T,29.93,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 7:00,FM-12,74,,,67,19.4,64,17.6,62,16.7,84,3,270,,29.16,3,-0.06,29.91,,,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 7:52,FM-15,FEW:02 10 SCT:04 70 SCT:04 150,10,,68,20,65,18.1,63,17.2,84,3,270,,29.11,,,29.91,0,29.93,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 8:52,FM-15,FEW:02 13 SCT:04 150,10,,73,22.8,67,19.5,64,17.8,74,6,250,,29.11,,,29.91,0,29.93,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 9:52,FM-15,FEW:02 19,10,,77,25,69,20.6,64,17.8,64,6,250,,29.11,0,,29.91,0,29.93,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 10:00,FM-12,15,,,77,25,69,20.6,64,17.8,64,6,250,,29.16,,0,29.91,,,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 10:52,FM-15,FEW:02 30 SCT:04 160,10,,80,26.7,71,21.6,64,17.8,58,7,VRB,,29.1,,,29.9,0,29.92,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 11:52,FM-15,SCT:04 36 BKN:07 100 BKN:07 250,10,,84,28.9,73,23,64,17.8,51,9,200,18,29.09,,,29.89,0,29.91,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 12:52,FM-15,SCT:04 41 BKN:07 75 BKN:07 250,10,,84,28.9,73,22.9,63,17.2,49,14,240,17,29.07,8,,29.87,0,29.89,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 13:00,FM-12,41,,,84,28.9,73,22.9,63,17.2,49,14,240,,29.12,8,0.04,29.87,,,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 13:52,FM-15,SCT:04 44 BKN:07 250,10,,85,29.4,74,23.2,61,16.1,45,14,200,22,29.06,,,29.85,0,29.88,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 14:52,FM-15,SCT:04 45 BKN:07 250,10,,84,28.9,73,22.8,61,16.1,46,18,200,28,29.03,,,29.83,0,29.85,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 15:52,FM-15,FEW:02 46 SCT:04 250,10,,83,28.3,72,22.4,62,16.7,49,16,200,25,29.01,8,,29.81,0,29.83,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 16:00,FM-12,41,,,83,28.3,72,22.4,62,16.7,49,16,200,,29.06,8,0.06,29.81,,,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 16:52,FM-15,FEW:02 50 SCT:04 250,10,,84,28.9,73,22.7,60,15.6,44,13,210,20,29.02,,,29.81,0,29.84,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 17:52,FM-15,FEW:02 50 SCT:04 250,10,,82,27.8,71,21.8,59,15,46,11,230,22,29.02,,,29.82,0,29.84,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 18:52,FM-15,FEW:02 50 SCT:04 90 SCT:04 250,10,,79,26.1,69,20.6,60,15.6,52,6,210,,29.03,3,,29.83,0,29.85,535,1908
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 19:00,FM-12,57,,,79,26.1,69,20.6,60,15.6,52,6,210,,29.08,3,-0.02,29.83,,,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 19:52,FM-15,FEW:02 50 SCT:04 100 SCT:04 250,10,,76,24.4,67,19.5,60,15.6,58,5,190,,29.05,,,29.86,0,29.87,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 20:52,FM-15,CLR:00,10,,74,23.3,66,18.9,60,15.6,62,3,180,,29.07,,,29.86,0,29.89,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 21:52,FM-15,CLR:00,10,,70,21.1,64,17.7,60,15.6,71,5,240,,29.07,1,,29.87,0,29.89,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 22:00,FM-12,,,,70,21.1,64,17.7,60,15.6,71,5,240,,29.12,1,-0.04,29.87,,,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 22:52,FM-15,CLR:00,10,,68,20,62,16.7,58,14.4,70,5,270,,29.08,,,29.88,0,29.9,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 23:52,FM-15,CLR:00,10,,66,18.9,61,15.9,57,13.9,73,5,360,,29.08,,,29.88,0,29.9,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/28/2016 23:59,SOD,,,,,,,,,,,,,,,,,,,,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 0:52,FM-15,CLR:00,10,,66,18.9,61,15.9,57,13.9,73,3,310,,29.09,1,,29.88,0,29.91,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 1:00,FM-12,,,,66,18.9,61,15.9,57,13.9,73,3,310,,29.14,1,-0.01,29.88,,,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 1:52,FM-15,CLR:00,10,,65,18.3,60,15.4,56,13.3,73,5,330,,29.08,,,29.88,0,29.9,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 2:52,FM-15,CLR:00,10,,62,16.7,58,14.6,56,13.3,80,5,10,,29.11,,,29.91,0,29.93,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 3:52,FM-15,CLR:00,10,,65,18.3,62,16.5,60,15.6,84,8,50,,29.13,3,,29.93,0,29.95,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 4:00,FM-12,,,,65,18.3,62,16.5,60,15.6,84,8,50,,29.18,3,-0.05,29.93,,,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 4:34,FM-16,BKN:07 4,10,,63,17,62,16.5,61,16,94,9,30,,29.15,,,,,29.97,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 4:52,FM-15,BKN:07 4,10,,63,17.2,61,16.1,60,15.6,90,3,VRB,,29.15,,,29.95,0,29.97,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 5:52,FM-15,OVC:08 4,10,,63,17.2,61,16.1,60,15.6,90,6,350,,29.18,,,29.98,0,30,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 6:43,FM-16,OVC:08 6,9,,64,18,62,16.6,61,16,88,8,360,,29.2,,,,,30.02,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 6:52,FM-15,BKN:07 6,10,,64,17.8,61,16.3,60,15.6,87,7,20,,29.2,3,,30,0,30.02,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 7:00,FM-12,5,,,64,17.8,61,16.3,60,15.6,87,7,20,,29.25,3,-0.06,30,,,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 7:19,FM-16,SCT:04 6 SCT:04 250,10,,66,19,63,17,61,16,83,6,20,,29.21,,,,,30.03,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 7:52,FM-15,FEW:02 6 SCT:04 250,10,,69,20.6,64,17.7,61,16.1,76,0,0,,29.2,,,30,0,30.02,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 8:52,FM-15,FEW:02 250,10,,73,22.8,65,18.6,60,15.6,64,5,VRB,,29.19,,,29.99,0,30.01,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 9:52,FM-15,SCT:04 250,10,,76,24.4,66,19.1,57,13.9,52,6,30,,29.18,8,,29.98,0,30,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 10:00,FM-12,,,,76,24.4,66,19.1,57,13.9,52,6,30,,29.23,8,0.02,29.98,,,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 10:52,FM-15,SCT:04 250,10,,80,26.7,69,20.7,55,12.8,42,0,0,,29.18,,,29.97,0,30,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 11:52,FM-15,BKN:07 250,10,,82,27.8,71,21.8,52,11.1,35,7,360,,29.17,,,29.97,0,29.99,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 12:52,FM-15,FEW:02 20 BKN:07 250,10,,82,27.8,71,21.8,51,10.6,34,3,200,,29.15,8,,29.95,0,29.97,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 13:00,FM-12,26,,,82,27.8,71,21.8,51,10.6,34,3,200,,29.2,8,0.02,29.95,,,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 13:52,FM-15,FEW:02 25 SCT:04 250,10,,86,30,76,24.2,51,10.6,30,5,VRB,,29.15,,,29.95,0,29.97,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 14:52,FM-15,FEW:02 35 BKN:07 250,10,,85,29.4,75,23.7,50,10,30,6,VRB,,29.13,,,29.92,0,29.95,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 15:52,FM-15,FEW:02 50 BKN:07 250,10,,84,28.9,73,23,51,10.6,32,9,VRB,,29.11,8,,29.91,0,29.93,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 16:00,FM-12,57,,,84,28.9,73,23,51,10.6,32,9,190,,29.16,8,0.04,29.91,,,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 16:52,FM-15,FEW:02 60 BKN:07 250,10,,83,28.3,72,22.5,50,10,32,8,210,,29.11,,,29.91,0,29.93,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 17:52,FM-15,BKN:07 250,10,,82,27.8,71,21.7,53,11.7,37,6,210,,29.11,,,29.91,0,29.93,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 18:52,FM-15,FEW:02 100 OVC:08 250,10,,78,25.6,68,19.8,55,12.8,45,5,200,,29.12,3,,29.92,0,29.94,534,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 19:00,FM-12,,,,78,25.6,68,19.8,55,12.8,45,5,200,,29.17,3,-0.01,29.92,,,533,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 19:52,FM-15,OVC:08 250,10,,74,23.3,65,18.1,55,12.8,52,5,200,,29.14,,,29.94,0,29.96,533,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 20:52,FM-15,OVC:08 250,10,,73,22.8,64,17.6,54,12.2,51,3,190,,29.15,,,29.95,0,29.97,533,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 21:52,FM-15,OVC:08 250,10,,74,23.3,64,18,54,12.2,50,3,180,,29.15,1,,29.95,0,29.97,533,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 22:00,FM-12,,,,74,23.3,64,18,54,12.2,50,3,180,,29.2,1,-0.03,29.95,,,533,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 22:52,FM-15,BKN:07 250,10,,68,20,61,16,55,12.8,63,8,360,,29.17,,,29.97,0,29.99,533,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 23:52,FM-15,SCT:04 250,10,,70,21.1,62,16.5,54,12.2,57,0,0,,29.17,,,29.96,0,29.99,533,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/29/2016 23:59,SOD,,,,,,,,,,,,,,,,,,,,533,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/30/2016 0:52,FM-15,SCT:04 250,10,,65,18.3,59,14.9,54,12.2,68,5,360,,29.17,1,,29.96,0,29.99,533,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/30/2016 1:00,FM-12,,,,65,18.3,59,14.9,54,12.2,68,5,360,,29.22,1,-0.01,29.96,,,533,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/30/2016 1:52,FM-15,SCT:04 250,10,,67,19.4,60,15.5,54,12.2,63,3,130,,29.17,,,29.96,0,29.99,533,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/30/2016 2:52,FM-15,SCT:04 250,10,,68,20,61,15.8,54,12.2,61,0,0,,29.17,,,29.96,0,29.99,533,1909
WBAN:13881,CHARLOTTE DOUGLAS AIRPORT NC US,221.9,35.2236,-80.9552,4/30/2016 3:52,FM-15,BKN:07 200,10,,67,19.4,60,15.3,53,11.7,61,0,0,,29.17,3,,29.97,0,29.99,533,1909
